Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
0,0.0,57,0,0,0.7660222991146537,1,1,1,1,2,4,4,3,3,4,3,3,-1.0,4,0.0,0.0,1
0,0.0,57,0,0,0.4294526764845308,4,4,4,4,2,5,4,5,5,5,5,3,1.0,4,0.0,0.0,1
1,0.0,47,0,0,-0.08146836539072015,1,4,1,1,5,5,5,4,4,4,4,3,0.0,3,1.116306363229274,1.0610606197133323,1
1,0.0,19,1,2,-0.1162389647854547,2,3,3,4,3,3,3,3,1,3,4,2,-1.0,3,0.0,0.0,0
1,0.0,64,0,0,-0.6436629250299354,0,0,0,1,2,5,4,5,5,5,5,2,1.0,1,0.0,0.0,1
0,0.0,12,1,1,-0.4341250314250518,3,4,3,5,2,3,2,2,5,4,4,3,0.0,2,0.0,0.0,0
1,0.0,58,1,1,0.11981017011603066,2,5,2,4,4,2,2,4,5,5,2,1,-3.0,4,0.0,0.0,0
1,0.0,33,0,0,-0.484250394378445,1,1,5,1,4,4,4,4,1,5,3,4,1.0,4,1.2423056742738319,1.2230396776947772,1
1,0.0,32,1,1,-1.078501924249502,3,3,3,3,5,3,5,5,4,1,3,4,-1.0,5,0.0,0.0,0
0,0.0,57,1,1,0.10185320291421188,5,5,5,3,5,4,4,4,4,5,4,5,0.0,4,0.0,0.0,1
1,0.0,51,0,0,0.6504918829092012,3,3,3,3,3,3,1,5,5,5,5,5,1.0,4,0.0,0.9522900659079807,1
0,1.0,27,0,1,-0.4795488257115549,2,0,2,4,3,2,3,3,2,3,3,3,0.0,3,0.0,0.0,0
1,0.0,60,0,0,-0.8790046169152729,1,1,1,1,3,5,5,4,4,4,4,5,0.0,4,0.0,0.7508393127483323,1
0,0.0,57,0,0,0.6400230882228016,2,2,2,2,2,4,5,5,5,5,5,4,1.0,4,0.0,0.0,1
1,0.0,41,0,0,0.7459944395958881,2,2,2,2,1,2,1,5,5,4,5,5,1.0,4,0.0,0.0,1
1,0.0,30,0,0,-0.5229979181157556,1,2,2,2,1,1,1,1,4,5,4,1,0.0,1,0.0,0.0,0
1,0.0,49,1,1,-1.089649297883515,1,1,1,3,5,1,5,5,2,3,3,1,-1.0,5,0.7781601984589993,0.8463120732829698,0
1,0.0,52,0,1,0.05778092419363431,3,3,3,3,3,3,3,3,4,4,3,1,0.0,3,0.0,0.0,0
1,0.0,66,1,2,-0.5082245027904878,4,1,4,4,1,4,4,1,1,2,3,1,0.0,1,0.9585135045961828,0.5724893008696079,1
0,0.0,28,0,1,0.13736898079243423,3,4,4,4,3,4,3,3,3,1,3,1,0.0,3,1.239934826213621,1.2081614398217941,1
0,0.0,62,1,1,-0.0020705865510642503,5,3,5,4,2,5,2,5,5,3,5,4,1.0,3,0.0,0.0,1
1,1.0,23,0,0,1.154353535438361,4,0,4,4,4,3,4,5,4,3,5,4,1.0,4,0.8320382148687139,0.3957784517043333,1
0,0.0,34,1,1,0.3470274707463468,3,3,4,3,1,4,1,1,3,1,3,2,-1.0,1,0.5970698399767446,0.0,0
1,0.0,46,0,0,0.9201785834823386,2,2,4,2,4,4,4,4,5,4,4,4,-1.0,4,0.0,0.0,1
0,0.0,45,1,1,-0.0953756995205723,5,4,5,1,1,1,5,4,4,5,4,4,0.0,5,0.0,0.0,1
1,0.0,16,1,1,0.3743990860382815,0,5,0,1,1,0,1,1,5,2,4,4,0.0,1,0.0,0.0,1
1,0.0,40,0,1,-0.2091451955075886,1,5,3,5,1,1,1,3,4,3,4,1,0.0,1,1.2627756478287742,1.256107301839915,0
0,1.0,45,0,1,0.037546533250375665,3,3,3,4,5,3,5,5,2,5,3,3,0.0,5,1.1048398804489927,1.0822449317949074,0
1,0.0,64,1,1,0.784324088339129,5,1,5,4,5,2,2,3,4,3,3,2,0.0,2,0.8320382148687139,0.0,1
0,0.0,11,1,1,0.40787191139289825,3,5,3,3,2,3,2,2,4,2,4,3,1.0,2,0.7781601984589993,0.0,0
1,0.0,66,1,0,0.7359703786288072,3,3,3,3,4,3,4,1,1,3,1,3,-3.0,5,0.0,0.0,0
0,0.0,31,0,2,-0.2585008280152208,4,2,2,2,4,3,4,4,3,4,3,1,-1.0,4,0.0,0.0,0
0,0.0,26,0,0,-0.32386555634193215,3,3,4,3,3,2,3,3,1,1,2,1,0.0,3,1.1799347034389287,1.1637440199393945,1
0,1.0,14,0,1,-0.18773257099851745,3,0,3,3,4,3,4,4,1,2,3,2,0.0,4,1.2473985168063852,1.230789649752434,0
1,1.0,28,0,1,0.2606994302899031,3,3,3,4,3,3,3,3,3,2,5,4,-3.0,3,1.0487423252634362,1.0441117054727567,0
1,0.0,48,0,2,-0.7246047255084167,5,3,3,3,5,5,5,5,4,1,5,5,-1.0,5,0.0,0.0,1
1,0.0,28,1,2,0.4878518357164785,3,3,3,3,3,3,3,3,3,4,2,1,-2.0,3,1.2445595157699856,1.2502062589267375,0
1,0.0,40,0,0,0.790969947230521,1,1,1,1,4,4,4,3,4,5,5,4,0.0,4,0.0,0.7508393127483323,1
1,0.0,70,0,1,-0.8236401455827185,2,5,5,5,2,2,2,2,4,5,2,1,-2.0,2,0.0,0.0,0
0,0.0,20,1,0,-0.08146836539072015,4,4,4,4,2,4,2,2,3,4,4,4,-1.0,2,0.0,0.0,1
1,0.0,42,0,0,-0.4748773616153836,1,2,2,2,5,4,3,1,1,1,1,4,-3.0,4,0.0,0.0,0
1,0.0,47,1,0,-0.01545502013941851,3,4,3,1,3,1,5,4,4,5,5,5,1.0,5,1.2908957449921568,1.2825978871887016,0
0,0.0,39,1,2,-0.8654142758431472,3,2,0,3,3,0,3,3,2,1,2,3,-1.0,3,0.0,0.0,0
1,0.0,32,0,0,0.5279212221022042,1,5,2,5,1,1,1,1,2,2,3,1,0.0,1,0.0,0.7508393127483323,0
0,1.0,23,0,1,-0.529661721976419,2,4,2,4,2,4,4,2,4,4,4,4,0.0,4,1.301100487743027,1.2932201680440583,0
1,0.0,11,0,0,-0.03337909465258286,1,4,4,4,1,1,1,1,1,3,3,1,-1.0,1,0.0,0.0,0
1,0.0,44,0,0,-0.6167178980857294,3,3,3,3,3,5,5,5,5,5,5,3,1.0,4,0.9961424418431523,0.0,1
0,0.0,46,0,0,1.0497859202369748,2,2,2,2,4,4,5,5,5,5,5,5,1.0,3,0.9961424418431523,0.880079134524753,1
1,0.0,52,1,0,0.41233244296190186,4,5,4,3,4,5,5,3,3,4,4,3,-1.0,3,0.0,0.8045051881814589,1
0,0.0,50,0,2,-0.007062826099657353,5,1,1,1,1,3,1,4,4,5,4,2,0.0,4,0.0,0.0,1
0,1.0,14,0,1,-0.3456855875504698,1,1,2,3,2,2,2,2,4,3,3,1,0.0,2,0.0,1.0610606197133323,0
1,0.0,53,0,0,1.1484919697388616,4,4,4,4,3,4,4,3,3,3,3,5,-1.0,4,1.2310424271326421,1.2105473106541775,1
1,0.0,50,0,1,0.7479852559529705,2,1,1,1,1,2,1,1,4,3,2,4,-1.0,1,0.0,1.0126513375488204,0
0,0.0,29,1,1,0.7058700623872611,5,2,5,3,1,5,1,1,1,4,3,4,-1.0,1,1.0985215879212857,0.0,1
1,0.0,48,0,1,-0.4969382427623764,5,2,2,2,4,5,4,4,5,3,1,2,-2.0,4,1.0917517021605732,0.9522900659079807,1
0,0.0,33,0,2,-0.7158635040720241,1,1,1,1,1,1,1,1,3,4,3,1,0.0,1,1.1965297629336988,1.1845754383405918,0
1,0.0,21,1,1,-0.3327729834309985,2,4,2,1,3,2,4,3,3,4,4,5,0.0,3,0.7781601984589993,0.0,0
0,0.0,45,0,0,-0.2550311436744367,4,4,4,4,3,4,4,3,3,4,3,4,-1.0,3,0.0,0.0,1
0,0.0,63,1,1,0.0069996218691397065,1,2,1,4,4,4,4,5,5,1,5,2,1.0,1,0.0,0.0,0
1,1.0,55,0,1,-0.976172244389449,3,4,3,1,4,3,1,4,1,2,5,4,-2.0,4,1.1311181754023807,1.0942147443447756,0
1,1.0,32,0,1,-0.8036609368335104,3,1,3,2,3,3,2,3,2,1,3,3,-2.0,3,1.1799347034389287,1.1560663860621794,0
0,0.0,57,0,0,0.7349614890004643,3,3,3,3,5,4,5,5,5,5,5,5,1.0,5,0.9585135045961828,0.5724893008696079,1
0,0.0,29,1,1,-0.5229979181157556,3,5,3,4,2,3,3,2,4,5,5,4,1.0,2,0.0,0.0,0
0,0.0,22,1,1,0.5223137059893793,3,2,3,2,3,3,5,3,2,1,3,2,-1.0,3,0.0,0.0,0
1,1.0,45,0,0,0.007818979577967325,4,4,4,4,4,4,4,4,4,5,5,4,1.0,4,0.5970698399767446,0.0,1
0,0.0,38,0,0,0.8973338181005301,4,4,4,4,3,4,4,5,5,5,5,4,1.0,4,0.0,0.0,1
0,0.0,30,1,1,0.47603948946357993,5,5,5,3,1,5,1,1,4,2,5,5,0.0,1,0.0,0.0,1
1,0.0,27,0,0,0.4963788670346705,3,3,3,3,5,5,5,5,4,5,5,4,-2.0,5,0.0,0.0,1
0,0.0,61,0,1,-0.44150272802067614,4,3,3,3,3,2,2,4,4,4,4,2,0.0,1,0.0,0.0,1
1,1.0,12,0,1,-0.3327729834309985,3,3,3,4,1,3,1,1,3,1,3,1,0.0,1,1.1927693899945286,1.1637440199393945,0
0,0.0,38,0,0,-0.5534804058693533,1,1,1,1,2,2,3,4,4,4,4,2,0.0,4,1.2138100452337899,1.1769892460053717,1
1,0.0,40,0,2,-0.20050749788024816,4,2,2,2,4,4,4,4,3,2,4,1,0.0,4,1.0376143274262182,0.9080978024083214,1
1,0.0,55,0,1,-0.14165006153588058,3,1,4,4,3,3,3,3,1,1,3,4,-1.0,3,1.1048398804489927,0.8045051881814589,0
1,0.0,53,1,1,-0.5082245027904878,2,3,2,3,2,2,3,2,1,2,3,4,0.0,2,1.2415288820815649,1.2331296550248394,0
1,0.0,56,0,0,0.22850764944068452,3,3,5,3,4,4,4,3,3,3,3,3,-1.0,1,0.0,0.0,0
0,0.0,44,0,0,-0.4504550507387566,3,3,3,3,1,2,5,4,4,4,4,2,0.0,5,1.1107544500474889,0.7508393127483323,1
1,0.0,20,1,1,-0.17206006965156104,1,5,1,1,2,1,2,2,3,2,5,2,0.0,2,0.0,1.0126513375488204,0
0,1.0,28,0,0,-0.2585008280152208,3,3,3,3,5,3,5,5,4,5,4,3,0.0,5,1.0588620806880495,1.0686200168798112,0
1,1.0,20,0,1,-0.4686948772333293,1,4,1,3,1,1,1,3,3,4,4,1,0.0,1,1.2839944207740877,1.2767068005947058,0
0,1.0,36,0,2,-0.12688713188440232,2,2,2,3,3,2,3,3,2,2,3,2,0.0,3,1.116306363229274,0.9318375561315992,0
0,0.0,43,0,0,-0.21678480466469258,1,1,1,1,1,4,3,5,5,5,5,3,1.0,1,0.9961424418431523,0.9701521204259035,1
0,0.0,31,1,1,-1.3101042998671335,2,5,2,4,3,2,4,3,5,5,1,3,1.0,3,0.0,0.0,0
0,0.0,28,0,1,-0.13768535469289975,4,1,5,5,4,4,4,4,4,4,5,1,-2.0,4,0.0,0.0,1
0,0.0,53,1,1,-0.5604325117759079,4,4,4,3,3,5,5,5,5,4,5,5,1.0,4,0.9073519916960243,0.0,1
0,0.0,32,1,1,-0.31256727166458437,4,1,4,2,1,4,1,1,3,3,3,3,-1.0,1,0.0,0.0,1
1,0.0,50,1,1,-0.9070188222393669,2,0,2,5,1,2,1,1,3,3,5,3,1.0,1,0.0,0.0,0
0,0.0,42,0,0,1.075674753176907,2,4,3,3,4,4,3,2,2,2,2,4,-2.0,3,0.0,0.3957784517043333,0
1,0.0,48,0,0,0.5322091969538696,5,5,5,5,4,5,5,5,5,5,5,3,1.0,3,1.0917517021605732,1.0756626176213615,1
0,0.0,26,0,1,-0.1689639259109789,3,3,3,3,3,4,4,3,3,5,1,3,0.0,3,0.0,0.9080978024083214,1
0,0.0,39,1,1,-0.5907511876300476,0,1,0,3,2,0,2,2,3,4,3,2,-1.0,2,0.0,0.0,1
1,0.0,50,0,0,-0.005395188852952351,3,3,3,3,4,4,4,4,4,4,4,3,0.0,5,0.4150387587326097,0.0,1
1,1.0,47,0,0,-0.8735362544359484,2,2,2,1,3,2,3,3,3,3,3,3,1.0,3,0.0,0.0,0
0,0.0,34,0,0,0.47512384097967103,1,1,1,1,5,4,4,5,5,5,5,4,1.0,3,1.1511058737707174,1.099679462513269,1
1,0.0,44,0,0,0.8576826611582161,5,5,5,5,4,5,4,5,5,4,5,3,1.0,4,0.9585135045961828,1.0241078754149866,1
0,0.0,75,0,1,-0.8236401455827185,4,1,1,1,2,4,2,4,4,4,4,3,0.0,3,0.8320382148687139,0.0,1
0,0.0,53,0,1,-0.2561859290963015,3,3,3,3,3,2,3,3,3,3,3,2,-1.0,3,1.1048398804489927,1.168443440149578,0
1,0.0,56,1,1,0.24202692585601224,3,5,3,2,2,3,2,2,5,5,3,5,0.0,2,0.0,0.0,0
0,0.0,51,0,0,0.9988624023482628,2,2,2,2,5,2,2,5,5,5,5,3,1.0,3,1.0985215879212857,1.0126513375488204,1
0,0.0,55,0,1,-0.963629719307993,1,4,4,4,2,3,4,1,1,1,1,2,-3.0,2,1.0376143274262182,0.9318375561315992,0
1,0.0,26,0,0,0.7757033408935639,5,5,5,5,5,5,5,5,3,3,4,5,-1.0,5,0.0,0.0,1
1,1.0,25,0,1,0.26604044748126204,1,1,1,4,4,1,4,4,2,5,3,3,0.0,4,0.0,0.3957784517043333,0
0,0.0,32,0,0,-0.30143734187745314,4,4,4,4,4,4,4,4,5,5,3,4,-3.0,4,0.0,0.0,1
1,1.0,22,0,1,-0.16793466794662637,3,3,3,4,1,3,1,1,2,5,3,1,0.0,1,1.0487423252634362,0.0,0
1,0.0,45,0,0,-0.8762650049041889,2,1,1,1,5,3,4,2,2,2,2,2,-2.0,3,0.0,0.0,0
1,0.0,39,0,0,0.6426524488765343,5,5,5,5,5,4,4,4,4,4,4,3,0.0,4,0.0,0.0,1
0,1.0,21,0,1,-0.29532487198831064,3,0,3,1,3,3,3,3,3,2,2,5,1.0,3,1.2095860299585732,1.2093668602606362,0
1,1.0,21,0,1,0.4565950469374414,4,4,4,3,4,4,4,4,3,2,3,5,-2.0,4,0.0,0.0,0
0,1.0,27,0,1,-0.5163948032847457,1,0,1,4,5,1,5,5,5,1,3,2,-3.0,5,0.0,0.0,0
1,1.0,34,0,0,0.007818979577967325,3,3,3,1,2,3,2,2,3,5,5,3,0.0,2,1.2164575826068924,1.1845754383405918,0
1,0.0,53,0,0,1.1377163261614114,0,0,0,2,5,4,4,4,4,4,4,3,0.0,4,1.1355310519685118,1.104840459666669,1
0,0.0,22,1,1,0.10547736362694028,2,3,2,4,2,2,2,2,4,5,4,2,0.0,2,0.0,0.0,0
0,0.0,47,1,1,-0.5586881946701054,2,4,2,3,4,3,3,3,3,2,5,1,-1.0,3,0.0,0.0,0
0,0.0,51,0,1,-0.25966095302990455,2,4,4,4,1,4,4,2,2,2,2,2,-2.0,2,0.9073519916960243,1.1637440199393945,0
0,1.0,25,0,1,-0.22450230794161533,3,0,3,2,1,3,1,1,3,3,5,2,-2.0,1,1.0588620806880495,0.880079134524753,0
1,0.0,33,0,0,0.6471410082946321,4,4,5,4,4,4,4,4,5,2,5,5,-3.0,4,0.0,0.0,1
1,0.0,67,1,1,0.09308676710587649,4,5,4,4,3,4,3,3,5,5,4,3,1.0,3,0.0,1.122945052840609,0
1,0.0,23,0,0,0.8304074109184837,5,5,5,5,4,4,4,4,2,5,1,2,1.0,4,0.0,0.0,1
1,0.0,45,0,0,1.022636717274234,2,5,5,5,2,3,4,2,2,1,2,2,-2.0,4,0.0,0.0,0
1,0.0,31,0,0,1.1063531214833793,2,1,1,1,2,2,2,2,1,3,3,1,0.0,2,0.0,0.3957784517043333,0
1,0.0,28,1,1,-0.4138530935398081,3,4,3,1,2,3,2,2,5,2,5,3,0.0,2,1.2269773745699133,1.2274891828086691,0
1,0.0,14,1,1,-0.6262248203231167,3,4,3,3,3,3,3,3,4,5,2,2,-2.0,3,1.0252997130579309,0.0,0
0,0.0,40,1,1,-1.0934069205816668,2,5,2,2,2,2,5,2,4,3,4,4,1.0,2,0.0,0.5724893008696079,0
1,0.0,43,0,1,-0.6378027273596888,5,4,4,4,5,5,5,5,1,3,4,4,1.0,5,0.0,0.5724893008696079,1
1,0.0,22,1,0,-0.7963142829337369,3,3,0,4,3,0,3,3,3,1,5,2,0.0,3,1.0766220985958155,1.0610606197133323,0
1,1.0,25,0,0,-0.3955161348327878,5,4,5,5,5,5,5,5,5,5,5,5,1.0,5,0.8737862963162933,0.0,1
1,0.0,46,0,0,1.167815328302919,1,4,4,4,4,4,4,1,1,1,1,4,-3.0,2,0.0,0.0,0
0,0.0,29,1,1,0.5201468893955397,3,5,4,2,4,4,4,4,4,4,4,5,1.0,4,1.26507333100564,1.2491391108634127,0
1,0.0,34,1,1,-1.2945507476933629,2,5,2,2,3,2,3,3,2,1,3,2,-3.0,3,0.0,0.0,0
1,1.0,37,0,0,0.6259875847135885,1,0,0,1,3,0,3,3,5,3,5,4,0.0,3,1.1355310519685118,1.1587159797419047,0
0,0.0,60,0,1,-0.354859700979176,2,2,2,2,3,3,3,2,2,2,2,4,-2.0,4,0.0,0.0,0
0,0.0,40,0,0,-0.8790046169152729,0,0,0,1,2,4,5,3,3,3,3,5,-1.0,5,0.0,0.0,1
1,0.0,52,1,1,-0.27966201497680226,3,2,3,1,4,3,2,4,1,5,2,4,-2.0,4,0.0,0.0,0
1,0.0,7,1,0,-1.4503947448797692,3,4,3,2,1,3,1,1,4,2,5,4,1.0,1,0.7781601984589993,0.0,0
0,0.0,26,1,1,-1.116409764016409,3,5,3,4,5,3,5,5,4,4,4,4,0.0,5,0.0,0.0,0
1,0.0,36,0,1,0.6659564908090573,5,2,2,2,5,5,5,5,2,5,4,1,-1.0,5,0.8737862963162933,0.0,1
1,0.0,30,0,0,0.07375184432925164,4,4,4,4,4,4,4,4,4,5,5,4,1.0,4,0.0,0.0,1
0,0.0,33,1,0,-1.3535220551822769,3,4,3,2,3,1,3,2,2,3,2,4,-2.0,4,1.0252997130579309,1.099679462513269,0
1,0.0,42,0,2,-0.6073356773824514,5,5,5,5,5,5,5,5,1,5,2,4,-1.0,5,0.0,0.0,1
1,1.0,38,0,0,0.0069996218691397065,1,1,1,5,3,1,5,3,5,2,4,3,0.0,3,0.0,0.0,0
1,0.0,33,0,0,-0.5727623780686442,4,4,2,4,5,5,5,5,4,3,4,3,0.0,5,0.0,0.0,1
0,0.0,25,1,1,-0.8790046169152729,1,2,1,4,3,1,3,3,2,2,3,2,-1.0,3,0.0,0.0,0
0,1.0,25,0,0,-0.13571067927570843,5,0,5,3,3,5,3,3,3,5,4,3,0.0,3,0.9350925596493613,0.0,1
0,0.0,52,0,0,0.4565950469374414,2,2,2,2,4,3,5,4,4,5,4,3,0.0,3,0.0,0.0,1
1,1.0,40,0,0,-0.2585008280152208,4,4,4,3,1,4,1,1,4,3,4,5,0.0,1,0.0,0.0,1
1,0.0,34,0,0,0.4764969347331506,3,3,3,3,2,5,4,3,3,4,3,1,-1.0,5,0.0,1.0126513375488204,1
1,0.0,66,1,1,-0.1486381529522708,1,3,1,2,1,1,1,1,3,5,3,3,-1.0,1,0.0,0.8463120732829698,0
0,0.0,53,1,0,-1.100986417377346,2,4,2,4,3,4,5,4,4,2,4,4,0.0,3,0.0,0.0,0
1,0.0,39,0,0,1.1453360551468277,5,5,5,5,5,5,5,3,3,4,3,5,-1.0,4,0.0,0.0,1
0,0.0,38,0,0,1.016326619481878,2,2,2,2,3,4,4,3,3,4,3,3,-1.0,3,0.9961424418431523,0.6783430947244935,1
0,0.0,54,0,1,-0.0953756995205723,3,1,1,1,2,1,4,3,3,3,3,4,-1.0,4,1.0917517021605732,0.8045051881814589,1
1,0.0,72,0,1,0.24991008830431483,3,3,3,3,3,3,3,3,2,2,4,4,0.0,3,0.0,0.0,0
1,0.0,30,0,0,1.070419365683512,5,5,5,5,5,5,5,5,4,3,5,3,1.0,5,0.8320382148687139,0.0,1
0,0.0,58,0,0,0.5653324202841936,2,2,2,2,2,3,5,3,3,4,3,3,-1.0,4,0.5970698399767446,0.8045051881814589,1
1,0.0,23,1,1,0.0438282831878492,2,5,2,3,3,2,2,3,4,3,4,5,0.0,3,0.0,0.7508393127483323,0
1,0.0,47,0,0,0.07375184432925164,4,4,4,4,5,4,4,5,5,5,5,5,1.0,4,0.0,0.0,1
1,0.0,45,0,0,0.18652672121604982,3,5,5,5,3,3,3,3,3,3,3,1,-1.0,4,0.0,0.0,0
1,0.0,32,0,0,0.48830281603580816,4,5,4,5,4,4,4,4,3,4,5,5,1.0,4,1.2320089363487339,1.02604327369693,1
0,0.0,43,0,0,1.0384557458614345,1,1,1,1,5,5,4,4,4,4,4,5,0.0,4,0.0,0.0,1
0,0.0,44,1,1,-0.6475966712605363,2,0,2,2,2,3,5,1,1,2,1,2,-3.0,5,0.0,0.0,0
1,0.0,33,1,1,-0.1919670449284478,2,4,2,5,1,2,1,1,5,3,5,4,1.0,1,1.1927693899945286,1.168443440149578,0
0,1.0,27,0,1,-0.5114816004557878,1,0,1,5,4,1,4,4,2,5,1,2,-3.0,4,0.0,0.8045051881814589,0
0,0.0,60,1,1,-0.7093779970372843,3,5,3,4,3,4,4,3,3,3,3,4,-1.0,3,0.8320382148687139,1.1378765502700516,0
0,0.0,56,0,0,-1.5890453754819096,1,4,4,4,1,1,1,3,3,3,1,4,-1.0,3,0.0,0.0,0
0,0.0,51,1,1,-0.48740170092573537,3,5,3,1,3,1,4,3,3,3,3,1,-1.0,4,0.0,0.0,0
0,0.0,8,1,1,0.6904122146311416,0,1,0,4,4,0,4,4,2,1,3,3,0.0,4,0.4150387587326097,0.0,1
0,0.0,45,0,0,-0.484250394378445,4,4,4,4,3,5,4,4,4,4,4,5,0.0,4,0.7049059151001846,0.3957784517043333,1
1,0.0,44,0,1,-0.24699684413977807,3,2,2,2,3,3,3,3,4,2,2,2,-2.0,3,0.0,0.880079134524753,0
1,0.0,62,0,0,-0.8790046169152729,3,3,3,3,4,5,4,5,5,5,5,3,1.0,3,0.0,0.0,1
1,0.0,49,1,1,0.12193788061125924,2,1,2,3,3,2,3,3,3,2,2,2,-2.0,3,0.0,0.0,0
0,0.0,50,1,1,-0.8442118499335232,2,5,0,1,4,4,4,5,5,0,5,4,1.0,5,1.0844740297074211,1.034547127236166,0
1,0.0,42,0,1,-0.8442118499335232,3,3,4,4,3,3,3,3,2,1,3,4,0.0,3,0.0,0.0,0
0,0.0,51,0,0,-0.1919670449284478,4,4,4,4,2,5,4,3,3,4,3,3,-1.0,5,0.0,0.0,1
0,1.0,27,1,1,-0.7676780292138666,2,4,0,4,4,0,4,4,3,2,5,3,0.0,4,1.0252997130579309,0.3957784517043333,0
0,1.0,28,0,2,0.10692238765936907,3,3,3,3,3,3,3,3,4,2,3,2,0.0,3,1.0487423252634362,1.1612734455487197,0
1,0.0,55,0,0,1.060510118617642,3,3,3,3,4,4,5,5,5,5,5,4,1.0,5,0.4150387587326097,0.0,1
0,1.0,50,0,1,-1.3591624102928093,3,4,3,3,1,3,1,1,2,4,2,5,-3.0,1,0.0,0.0,0
0,0.0,38,1,1,-1.2793635910613428,3,2,3,3,5,3,5,5,2,3,4,2,0.0,5,0.0,0.0,0
0,1.0,40,0,0,0.04850678365475741,4,4,4,2,2,4,2,2,1,4,1,3,-3.0,2,0.8320382148687139,0.9859296238673405,0
0,0.0,34,0,0,0.9833244031170731,4,4,4,4,4,4,1,5,5,5,5,1,1.0,4,0.0,0.0,1
1,1.0,43,0,0,0.11981017011603066,3,3,3,3,3,3,3,3,5,4,5,5,0.0,3,0.0,0.6783430947244935,1
0,0.0,47,0,0,0.5979876585214834,4,4,4,4,3,5,4,4,4,4,4,4,0.0,4,0.0,0.0,1
0,1.0,49,0,1,-0.8390113495517921,1,0,0,4,2,0,2,2,1,2,2,1,1.0,2,0.0,0.0,0
1,0.0,47,1,1,-0.8845167922166669,1,2,0,3,4,0,4,4,4,5,3,4,-1.0,4,1.2000727408248764,1.1769892460053717,0
1,1.0,27,0,0,-0.963629719307993,2,3,3,5,4,3,4,4,4,5,4,3,0.0,4,1.0252997130579309,0.9318375561315992,0
0,0.0,53,0,0,1.0209422626443798,1,1,1,1,5,5,5,5,5,4,5,3,1.0,4,0.4150387587326097,0.0,1
0,0.0,37,0,0,1.0752189911664072,5,5,5,5,3,5,5,5,5,5,5,4,1.0,3,1.205022831595554,1.1587159797419047,1
1,0.0,51,0,0,0.3728446226884613,5,5,5,5,3,3,4,4,4,4,4,5,0.0,1,0.5970698399767446,0.0,1
1,1.0,61,0,1,-0.7866377253606006,2,0,2,2,5,2,5,5,3,2,4,3,1.0,5,1.239934826213621,1.2171507400028343,0
1,0.0,37,0,1,0.8603054340633817,5,4,4,4,5,5,5,5,3,3,5,1,-1.0,5,0.7781601984589993,1.0441117054727567,1
0,0.0,11,1,1,-0.5017537786477526,2,4,2,5,3,2,3,3,5,2,4,4,1.0,3,0.0,0.0,0
1,1.0,27,0,2,-0.28805516938658393,0,0,0,1,5,0,3,5,5,3,4,3,-3.0,5,0.0,0.0,1
1,0.0,40,1,1,0.4395566256185113,3,1,3,4,3,3,3,3,3,3,4,3,0.0,3,0.0,0.0,0
0,0.0,65,1,1,0.0069996218691397065,3,5,3,3,3,5,4,1,1,3,1,3,-3.0,5,0.4150387587326097,0.0,0
0,0.0,57,0,0,-0.07871676526354703,2,3,3,3,2,2,2,3,3,4,4,2,0.0,2,1.272339508871597,1.256107301839915,0
1,0.0,31,0,0,-0.1628091252968024,4,4,4,4,5,5,5,5,3,2,4,4,1.0,5,0.0,0.0,1
0,0.0,42,0,0,0.32862100152831447,3,3,3,3,4,5,5,5,5,5,5,4,1.0,3,0.0,0.6783430947244935,1
0,0.0,26,0,1,-0.22008267072934315,1,4,4,4,1,2,2,1,4,3,3,2,-1.0,1,0.0,0.0,0
0,0.0,16,0,1,0.41134330286284543,4,2,2,2,4,4,3,4,4,2,5,4,-3.0,4,0.5970698399767446,1.0126513375488204,1
0,0.0,22,0,0,0.9427070310709983,1,4,4,4,1,2,1,1,4,2,3,3,0.0,1,0.9073519916960243,1.0126513375488204,0
1,0.0,33,1,1,0.38110119249817576,4,5,4,1,1,4,1,1,4,2,5,5,1.0,1,1.2213937596234161,1.1975011493922922,0
0,0.0,48,0,1,-0.976172244389449,3,5,5,5,2,3,3,3,3,3,3,1,-1.0,1,0.0,0.0,0
0,0.0,48,0,0,-1.3535220551822769,3,3,3,3,5,4,4,4,4,5,4,5,0.0,3,0.0,0.0,1
1,0.0,49,0,0,1.128744133457513,2,2,2,2,3,4,4,5,5,5,5,3,1.0,5,0.0,0.0,1
1,0.0,29,0,0,0.824362685759104,3,3,3,3,5,5,5,5,3,2,5,3,0.0,5,0.0,0.0,1
0,0.0,36,0,1,0.20524441900243925,2,5,2,5,2,2,2,2,1,2,3,2,-1.0,2,1.1750345451379902,1.1143568787911546,0
0,0.0,52,1,0,-0.38308301406691103,5,4,5,3,3,2,3,1,1,5,1,3,-3.0,2,0.0,0.0,1
0,0.0,45,0,0,1.0537642928507416,4,5,5,5,1,3,4,4,4,4,4,3,0.0,1,0.0,0.0,0
0,1.0,38,0,0,0.053930004853121764,4,4,4,3,2,4,2,2,5,3,4,3,0.0,2,0.0,0.0,0
0,1.0,30,0,0,0.10692238765936907,2,2,2,5,3,2,3,3,4,5,4,5,0.0,3,0.0,0.0,0
